Grain,Al,Al_se,Ca,Ca_se,Cl,Cl_se,Fe,Fe_se,K,K_se,Mg,Mg_se,Mn,Mn_se,Nb,Nb_se,O,O_se,P,P_se,S,S_se,Si,Si_se,Sr,Sr_se,Ti,Ti_se,V,V_se,W,W_se,Zn,Zn_se,Ba,Ba_se,Cr,Cr_se,Ni,Ni_se
BRe_grain_92,1.1404157077774346,0.00040286589319529884,0.10544109252403294,0.00013691765703099,,,36.176053425425145,0.0011531523242444902,,,,,0.08779378171573785,0.00019163695206330462,,,61.09397565529464,0.0012644644665634618,0.048657687953523106,0.00017965147092457304,0.06603666132765214,0.00017314040269128352,1.2459578758291638,0.00039622554213601766,,,,,0.03566811215266976,0.00010792580320714254,,,,,,,,,,
BRe_grain_93,0.40580590265767713,0.0003829288947528865,0.0933643069998274,0.00012959054764050503,,,34.256764263434405,0.0011208220347617174,,,,,0.11551422884759814,0.00018955545251360677,,,63.09538036695256,0.001228954611177741,,,,,1.6925611128641656,0.00036482467629321964,,,0.30088452716327524,0.00021913349905903592,0.039725291080486586,0.00010446039214236686,,,,,,,,,,
BRe_grain_94,1.1265413418777213,0.0003888486871218906,0.517936569672014,0.00013209767048137676,,,33.376489512822104,0.0012489082390647862,0.14942258957066562,0.00013538979343194894,,,0.08492930958852207,0.0001953513821266748,,,61.77270147572251,0.0013827202668924002,0.18885344337323653,0.00017135103369185522,,,1.9982655381303147,0.0003788839593475418,,,0.7449240974571946,0.0002259856856608109,0.03993612178570526,0.00021172012567695914,,,,,,,,,,
BRe_grain_95,1.126967095190551,0.0004018424791036858,0.5177007054620725,0.00013262156500864868,,,33.37557249983262,0.0012380494963752334,0.14946957416820647,0.00013235288728711923,,,0.08513298194962857,0.0001934333643188902,,,61.77426367974399,0.0014116675568713107,0.18862327019499156,0.00017266436046889792,,,1.9976849394578204,0.0003825597370186198,,,0.7446960607529305,0.00022344434460392222,0.0398891932471851,0.00020327137978260813,,,,,,,,,,
BRe_grain_96,0.5308947575924614,0.0003503195650483524,0.1791541278377729,0.000169656868140862,0.07715611809708876,0.00018089248464262715,35.523842099485506,0.001273095760934513,,,,,0.24980380029650437,0.0002203675178118386,,,62.25146355268245,0.0013659139859550386,0.04646696084918281,0.00022697141010960453,,,1.0688785704735717,0.0003288546003474131,,,0.03951319267709979,0.0001596223388489071,0.03282682000836539,0.00015790341714645462,,,,,,,,,,
BRe_grain_96,0.3282516508179735,0.0004143510683925946,0.15259747313432803,0.00013984959325859502,0.07754532178564402,0.0001571658974146561,37.24911523775254,0.0012262911965653814,,,,,0.3277069515122588,0.0002001235410603895,,,60.94471722695025,0.001275632811773769,,,,,0.8481508001535621,0.0004024100555283999,,,,,0.07191533789345046,0.00010948218502599636,,,,,,,,,,
BRe_grain_97,0.058351080978991075,0.0002120447432921718,,,,,40.6057955355665,0.0012108922876865034,,,,,,,,,59.17828949218526,0.0012214290549802977,,,,,0.15756389126925352,0.00020587765860567974,,,,,,,,,,,,,,,,
BRe_grain_98,,,,,,,40.89121648955671,0.001215318260877828,,,,,,,,,58.88204848858126,0.001228429954421403,,,,,0.2267350218620096,0.0002068206954388609,,,,,,,,,,,,,,,,
Goethite_01,0.23387595384860377,0.0001835121689966787,0.08206454253816996,0.00012542579268841653,,,29.003915124613528,0.0009740200466683763,,,,,,,,,68.84819218255682,0.0010245267980481824,1.480132505734251,0.0003175477202613007,,,0.35181969070864133,0.00017371551008626515,,,,,,,,,,,,,,,,
Goethite_01,0.18931509068648286,0.0002894551905170178,0.08653743970526677,0.00015003806237821313,,,29.919864615663737,0.0010031177735268714,,,,,,,,,67.88547713300963,0.0010831015223261946,1.5116707187423817,0.0003056336346091312,,,0.4071350021924942,0.0002592172816664867,,,,,,,,,,,,,,,,
Goethite_01,0.18015379879966567,0.00020795049218919761,0.09095563785981146,0.00013978809851772288,,,29.6691006196168,0.0009719118803661174,,,,,,,,,68.2649662526621,0.001042981910294695,1.3729803951956512,0.0003483000725800863,,,0.4218432958659738,0.00018914994698486252,,,,,,,,,,,,,,,,
Goethite_01,0.3374842585967306,0.000374456019105644,0.08251630942245905,0.00012551636339736843,,,28.98776174958761,0.0009754907281964247,,,,,0.0651014096562813,0.00018132334607277265,,,68.79086399951508,0.0010923107906747923,1.3630480319219194,0.00031758328816098083,,,0.37322424129992204,0.0001798185066560543,,,,,,,,,,,,,,,,
Goethite_01,0.27085889092310095,0.0002843453260639033,0.08986214765428815,0.00014862686258619617,,,28.858515045987083,0.0010518849216609486,,,,,0.07057516733729197,0.0001839219910552528,,,68.93615750612753,0.0011294162339676897,1.355291471085041,0.00028269272455889164,,,0.41873977088565434,0.0002572724138115891,,,,,,,,,,,,,,,,
Goethite_02,0.22528778821809858,0.00020931734145259817,0.08347541844735552,0.0001380977068049918,,,29.747125757701497,0.0009675631773884984,,,,,,,,,68.15076589371297,0.0010412067256330983,1.3930471141476208,0.0003623849788594343,,,0.4002980277724581,0.0001985809773430028,,,,,,,,,,,,,,,,
Goethite_02,0.19320701760719608,0.0001852613392916761,0.09579967367869331,0.00012278724877153667,,,29.048372946264706,0.000994012562988262,,,,,0.07504512282684796,0.00018122635950343425,,,68.75245988761336,0.001046211176418958,1.4539083126730612,0.00032149611876313106,,,0.381207039336144,0.000174597333528478,,,,,,,,,,,,,,,,
Goethite_02,0.2563171642620157,0.00029071350739554616,0.08416404485935836,0.00014965460239219782,,,28.82399800085694,0.0010147949873423963,,,,,0.07439769349403415,0.00017861279824856943,,,68.97145575234586,0.0010992921087277436,1.3487324671421865,0.0002865117500474369,,,0.4409348770396083,0.0002592074468681074,,,,,,,,,,,,,,,,
Goethite_02,0.33774498396600755,0.00036714298199803366,0.08260010009439503,0.0001258268532039631,,,28.982483843422134,0.0009786967138080372,,,,,0.06540960255200107,0.00018278973502423073,,,68.79534757215534,0.0010624435548834141,1.362969073335091,0.0003218880129851832,,,0.3734448244750399,0.00018305665289249394,,,,,,,,,,,,,,,,
Goethite_02,0.12350210829984644,0.0002891827405740916,0.07030069946810817,0.0001488011926232876,,,31.128722188450773,0.0010260036042159556,,,,,,,,,67.17941831530614,0.0010899374117979883,1.0782136331037753,0.0002715046623058454,,,0.41984305537135935,0.0002673042934424049,,,,,,,,,,,,,,,,
Goethite_03,0.25616145181078076,0.0002850567221477989,0.10225105349329001,0.00014492913029286005,,,28.764344765623655,0.0010018945193981843,,,,,,,,,69.06926504420264,0.0010765109675389803,1.3557504950509154,0.00028100087286530255,,,0.4522271898187249,0.00025261226975693157,,,,,,,,,,,,,,,,
Goethite_03,0.20398199465769315,0.00020667545243078638,0.09156162372098368,0.00014016564361795625,,,29.81631935727707,0.0009706994958571884,,,,,,,,,67.9830984420038,0.001040062666782253,1.4804957040581423,0.00035608881914092925,,,0.42454287828231413,0.0001986733114148585,,,,,,,,,,,,,,,,
Goethite_03,0.23286702790261166,0.00037272792862209003,0.0750469492085273,0.00012427580120330392,,,28.816386196778144,0.0009869145361546233,,,,,0.08439177187819623,0.00017874179971938528,,,69.00110111139351,0.0010766866870038866,1.3921606770995931,0.0003206380407356086,,,0.3980462657394398,0.00017633708233530892,,,,,,,,,,,,,,,,
Goethite_03,0.13154152207970696,0.00028632866872477496,0.05864109692979848,0.00015044432396198954,,,31.00675406127446,0.0010303893737699484,,,,,,,,,67.31431657365552,0.0010865534569837346,1.0777817255399023,0.0002725711600263109,,,0.41096502052061057,0.00026848337008381496,,,,,,,,,,,,,,,,
Goethite_04,0.2543691396503673,0.0003717034409514866,0.08200529655225332,0.00012303801468801587,,,29.016697424459316,0.0009603198703396755,,,,,,,,,68.8886462898871,0.0010456384919836457,1.3284465613912193,0.00031989859079078835,,,0.4298352880597432,0.00017381040624614552,,,,,,,,,,,,,,,,
Goethite_04,0.2124854244934337,0.0001858940857538413,0.07481341067084736,0.00012455922800273412,,,28.852751152566086,0.0009544707838035744,,,,,,,,,69.06932788541371,0.0010262368341845737,1.3729694914735586,0.000317020389699496,,,0.41765263538236336,0.0001830541503178711,,,,,,,,,,,,,,,,
Goethite_04,0.3335052073441317,0.00029511291443653825,0.08192923605276106,0.00014914462526696842,,,28.781141520664498,0.0010265825515553256,,,,,0.06634442523073977,0.00018586651657829492,,,69.01113223268786,0.0011070384831055838,1.3433310100135698,0.00028536055907810414,,,0.3826163680064454,0.00025110430785150637,,,,,,,,,,,,,,,,
Goethite_04,0.1823564453566043,0.00021040663475104115,0.08437356865445865,0.0001421157166216041,,,30.024732352395176,0.0009904118515146232,,,,,,,,,67.81600726480326,0.0010536159837282414,1.4661726182940167,0.0003559626154295767,,,0.4263577504964945,0.00020206105130819968,,,,,,,,,,,,,,,,
Goethite_05,0.28113065478442983,0.0003652000685105227,0.08131569228558831,0.0001226485577062511,,,28.635017628517083,0.0009573078411588249,,,,,0.07365950060022142,0.00018255116954622234,,,69.13809285109225,0.0010404852500693067,1.346871988480425,0.00031571067862083116,,,0.44391168424001026,0.00017785919719869766,,,,,,,,,,,,,,,,
Goethite_05,0.3376498630163957,0.00030043268190935147,0.07972031260290598,0.00014748799974087512,,,28.75182372552053,0.0010346100937082849,,,,,,,,,69.09503722274658,0.001106957130525903,1.3471847323923904,0.0002901011667877402,,,0.3885841437211997,0.0002555083697478299,,,,,,,,,,,,,,,,
Goethite_06,0.29443750521547435,0.0002854418242113093,0.07927631295699886,0.0001439850634303676,,,28.760608976820745,0.0010430598270141358,,,,,0.0802122822949678,0.00018633158334616055,,,69.03441417324973,0.0011310172617190408,1.3486485692150902,0.00027905013829736014,,,0.4024021802469897,0.00025630896484303626,,,,,,,,,,,,,,,,
Hematite Elba,0.7206581807461389,0.00044601447982929495,,,,,41.36376973536279,0.0018758081963270409,,,,,,,,,57.840053648404236,0.001914736556390406,,,,,0.07026821720121353,0.00043559166468923864,,,0.00525021828563416,0.00014247698785387728,,,,,,,,,,,,
Hematite Elba,0.7179617356699626,0.0004526966284290432,,,,,41.307830602519665,0.0018364144258155124,,,,,,,,,57.89455347980407,0.0018654630724572777,,,,,0.07018388494414944,0.0004218758942290072,,,0.009470297062166328,0.00018556498595352413,,,,,,,,,,,,
Hematite_370_01,,,,,,,39.8310155948059,0.0012129803926883768,,,,,,,,,59.82022539312284,0.0012172815005281775,,,,,0.3487590120712634,0.0002105670799997675,,,,,,,,,,,,,,,,
Hematite_370_01,0.11434624598489747,0.0003419585189147595,,,,,40.78978222892763,0.0012737795029601285,,,,,,,,,58.99611228306968,0.0012954686732915789,,,,,0.09975924201780005,0.00028545375353992926,,,,,,,,,,,,,,,,
Hematite_370_01,,,,,,,39.474449253593576,0.0011379606707946986,,,,,,,,,60.525550746406424,0.0011379606707946999,,,,,,,,,,,,,,,,,,,,,,
Hematite_370_02,,,,,,,40.501132977438246,0.0012153025113152275,,,,,,,,,59.498867022561754,0.0012153025113152286,,,,,,,,,,,,,,,,,,,,,,
Hematite_370_02,,,,,,,39.10689881659343,0.0014212387393263623,,,,,,,,,60.89310118340657,0.0014212387393263612,,,,,,,,,,,,,,,,,,,,,,
Hematite_370_02,0.059218750325190354,0.00034327383012347875,,,,,40.80510582397085,0.001267887793281426,,,,,,,,,59.09216833989588,0.001284077849814923,,,,,0.04350708580808693,0.00028906865485388387,,,,,,,,,,,,,,,,
Hematite_370_03,0.206866687742378,0.00033685533927290014,0.0465063267512048,0.00016769689647637136,,,40.509701225472725,0.0012697837322130261,,,,,,,,,59.15823683735205,0.00129126831743329,,,,,0.07868892268164948,0.00028123427776331284,,,,,,,,,,,,,,,,
Hematite_370_04,,,0.1295737191414525,0.00017198597614285428,,,40.52579400953914,0.0012896151696294793,,,,,,,,,59.18490947700331,0.0013069388486604638,,,,,0.09921648882392517,0.00029751576763637443,,,,,,,0.060506305492169225,0.0002955109241254236,,,,,,,,
Hematite_370_05,,,0.03719455667917553,0.00017058899033435212,,,41.09113416736134,0.0012728702521182494,,,,,,,,,58.83925315227035,0.0012803822184879736,,,,,,,,,,,,,0.03241812368913086,0.00028247133444767324,,,,,,,,
Hematite_370_06,0.0657759732208738,0.0003302567981190214,,,,,40.84214241833528,0.0012569148743066972,,,,,,,,,59.01745883768172,0.0012763965699447526,,,,,,,,,,,,,0.0746227707621348,0.0002814405717146988,,,,,,,,
Hematite_370_07,,,,,,,40.92311047635742,0.001236735051348785,,,,,,,,,59.00805243141256,0.001244166421366414,,,,,0.06883709223001688,0.0002804713006640515,,,,,,,,,,,,,,,,
Hematite_370_08,,,0.07388065961038728,0.00016767578452350342,,,40.549659382835365,0.0012702146075820404,,,,,,,,,59.23561907416666,0.0012786801441007462,,,,,0.1408408833875837,0.00027898229770630475,,,,,,,,,,,,,,,,
Hematite_370_09,,,0.12531831106955402,0.00017342776350496187,,,40.677024893441256,0.0012902601138198241,,,,,,,,,59.078051971514775,0.001282660603419998,,,,,0.11960482397441301,0.0002759726835114127,,,,,,,,,,,,,,,,
Hematite_370_10,0.087292021873323,0.00033688511989873703,,,,,41.382938942879136,0.001271671146310371,,,,,,,,,58.52976903524755,0.001281478144130482,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_01,,,,,,,39.5991453718464,0.0013106611265246834,,,,,,,,,60.40085462815361,0.0013106611265246838,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_01,,,,,,,41.15479387977696,0.0012393569696696953,,,,,,,,,58.84520612022304,0.0012393569696696935,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_01,,,,,,,41.001046997177134,0.0012660618504806123,,,,,,,,,58.95187642349108,0.0012673496562672962,,,,,0.04707657933178545,0.00020872923998252205,,,,,,,,,,,,,,,,
Hematite_Elba_01,,,,,,,39.4364857020962,0.0012919012216614696,,,,,,,,,60.49786475818287,0.0012944017354528023,,,,,0.06564953972092105,0.00020153474484930326,,,,,,,,,,,,,,,,
Hematite_Elba_01,,,,,,,40.791241638879264,0.000965671393985218,,,,,,,,,59.208758361120736,0.000965671393985223,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_02,,,,,,,39.45338844431808,0.001444229622166161,,,,,,,,,60.491869701988236,0.0014528576999913694,,,,,0.05474185369367861,0.0004003807580014693,,,,,,,,,,,,,,,,
Hematite_Elba_02,,,,,,,39.62741969091569,0.0013306366295873626,,,,,,,,,60.37258030908431,0.0013306366295873606,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_02,0.04916136128126679,0.00022761862661602184,,,,,40.988506247677044,0.0012579207484467137,,,,,,,,,58.903297819333964,0.0012740914986155607,,,,,0.059034571707714555,0.00021659645725105974,,,,,,,,,,,,,,,,
Hematite_Elba_02,,,,,,,40.72966115208147,0.000983793844477099,,,,,,,,,59.21298129574687,0.0009849426677835866,,,,,0.05735755217165583,0.00020862654882968635,,,,,,,,,,,,,,,,
Hematite_Elba_02,,,,,,,40.878560153745156,0.001241975807806411,,,,,,,,,59.121439846254844,0.0012419758078064138,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_03,,,,,,,40.88782371452253,0.0012526991603113232,,,,,,,,,59.11217628547747,0.001252699160311325,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_03,,,,,,,40.13841860448578,0.0012161503493361842,,,,,,,,,59.86158139551422,0.0012161503493361842,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_03,,,,,,,40.819544389057604,0.0012832734766541275,,,,,,,,,59.119966025705914,0.001291019202429901,,,,,0.06048958523648214,0.00021654823280711446,,,,,,,,,,,,,,,,
Hematite_Elba_03,,,,,,,39.5515338535766,0.0012670088124232535,,,,,,,,,60.4484661464234,0.0012670088124232563,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_03,0.03712836565267788,0.0002234624605817022,,,,,41.02004024003358,0.0012704424490649735,,,,,,,,,58.88377398161402,0.001284674326402975,,,,,0.05905741269972432,0.00021872510725004147,,,,,,,,,,,,,,,,
Hematite_Elba_04,,,,,,,40.645878722242564,0.001239455585244766,,,,,,,,,59.29994888992598,0.001243050957661316,,,,,0.054172387831452444,0.00027357957394741155,,,,,,,,,,,,,,,,
Hematite_Elba_04,,,,,,,40.787720584099226,0.001307108387256429,,,,,,,,,59.15163785531984,0.001317328727923801,,,,,0.06064156058093523,0.00022153117740842578,,,,,,,,,,,,,,,,
Hematite_Elba_04,,,,,,,39.55856339556424,0.0012724617702857366,,,,,,,,,60.44143660443575,0.0012724617702857368,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_04,,,,,,,40.01697495995015,0.0012114235747455898,,,,,,,,,59.98302504004985,0.0012114235747455876,,,,,,,,,,,,,,,,,,,,,,
Hematite_Elba_05,,,,,,,39.613120843120335,0.0013069558745224896,,,,,,,,,60.332835639968394,0.0013069605452088945,,,,,0.054043516911266555,0.00019799608418321122,,,,,,,,,,,,,,,,
Hematite_Elba_06,,,,,,,39.691547102503435,0.0012956138639566184,,,,,,,,,60.30845289749656,0.0012956138639566165,,,,,,,,,,,,,,,,,,,,,,
Hematite_Senin_01,,,,,,,39.47515623781517,0.0013100624749239616,,,,,,,,,60.44449292903869,0.0013158698768219801,,,,,0.08035083314613473,0.0002846447141495357,,,,,,,,,,,,,,,,
Hematite_Senin_02,0.1260172346994512,0.0003282871675419034,,,,,39.193836653059485,0.0013094054071038038,,,,,,,,,60.56796564829167,0.0013249308435082342,,,,,,,,,0.0328336247650127,0.0001667284946157118,,,0.07934683918438609,0.00028553603337338167,,,,,,,,
Hematite_Senin_03,,,,,,,39.304241048867844,0.0013057719805542982,,,,,,,,,60.621042331974564,0.0013103731910774957,,,,,,,0.0747166191575914,0.00023073281130981264,,,,,,,,,,,,,,
Hematite_Senin_04,0.18168917399390108,0.00033928495242558504,,,,,39.86990973263783,0.0013375752538573175,,,,,,,,,59.896159228647726,0.0013483500859019929,,,,,0.05224186472053996,0.00026717460800641525,,,,,,,,,,,,,,,,
Hematite_Senin_05,0.1022647149819773,0.0003361843537302058,,,,,39.421003053944595,0.0013222882085865198,,,,,,,,,60.47673223107343,0.0013322738532217508,,,,,,,,,,,,,,,,,,,,,,
Hematite_Senin_06,0.18532394671902527,0.0003435912599975322,,,,,39.30983139075159,0.0013258153305783088,,,,,,,,,60.50484466252938,0.0013292530175248005,,,,,,,,,,,,,,,,,,,,,,
Illmenite,0.2072986575956148,0.00039410171726877037,,,,,19.171843563733358,0.001573737844242774,,,,,2.035934760326171,0.0004985600677282002,,,60.54668216826868,0.0028007475684336315,,,,,0.06269985245282088,0.00037979573153488724,,,17.97554099762336,0.001397782837863788,,,,,,,,,,,,
Illmenite_01,,,,,,,18.178641062149996,0.0010460656183683545,,,,,1.8828699656694707,0.00028529081809812755,0.2047138235940057,0.00021001173934063645,62.85310069122851,0.0018642005814175835,,,,,,,,,16.88067445735802,0.0009317495172788012,,,,,,,,,,,,
Illmenite_01,,,,,,,18.210670647903882,0.0011307335925274764,,,,,1.9011784168156847,0.00031061047972850124,0.21082488388196996,0.00020543740166576845,62.82461190823295,0.002011629468106143,,,,,,,,,16.85271414316551,0.0010030504074712726,,,,,,,,,,,,
Illmenite_01,,,,,,,19.640288319472933,0.001250293873426383,,,,,1.9159955791352243,0.00031260350456410057,0.22380814951598774,0.0002380563023811277,60.831296456352014,0.0022459695756791155,,,,,0.06461193002767669,0.00019549306703618835,,,17.18774743054373,0.0010666737788536686,0.13625213495243071,0.0003180929757260007,,,,,,,,,,
Illmenite_01,,,,,,,18.428509144739195,0.0010618828283014774,,,,,1.9405312571721591,0.0003081942043944042,0.22269557658091185,0.000205045027826764,62.37516790343183,0.001874625926273571,,,,,,,,,17.03309611807591,0.0009468061973265393,,,,,,,,,,,,
Illmenite_01,,,,,,,18.66923781592372,0.001158826115856787,,,,,1.8779998368362318,0.00028538162332994405,,,62.619554610455765,0.00210698357663621,,,,,,,,,16.708154795737904,0.0010193357767351115,0.12505294104637923,0.000299514668155608,,,,,,,,,,
Illmenite_02,,,,,,,19.09827537182084,0.0010928942411638008,,,,,1.9424906939382949,0.000308324442500582,0.22401926271717887,0.00023405251567894912,61.42189295163804,0.0019096870221520228,,,,,,,,,17.31332171988564,0.0009450322214185861,,,,,,,,,,,,
Illmenite_02,,,,,,,18.545348885745067,0.001051709095305732,,,,,1.8305100319798988,0.0002772216251477856,0.19755469894148295,0.00021578367270178446,62.81182637534499,0.0018064919495007165,,,,,,,,,16.61476000798855,0.0008730286895311789,,,,,,,,,,,,
Illmenite_02,,,,,,,18.228694844334967,0.0012431995457320695,,,,,1.8908501384794854,0.00032022551603669416,0.21701239712935771,0.00020518377556916933,62.659945257225544,0.0022732260667268464,,,,,0.061345367178207294,0.00022384994134830253,,,16.795050005051497,0.0011043246223494238,0.1471019906009416,0.0002784409581469393,,,,,,,,,,
Illmenite_02,,,,,,,18.29762512918705,0.0010368344974703383,,,,,1.8972465463842494,0.000288598205792415,0.2190611816176921,0.0002139767445464555,62.81258289489055,0.0018740813300240494,,,,,,,,,16.77348424792047,0.0009351731479057554,,,,,,,,,,,,
Illmenite_02,,,,,,,18.79684283942639,0.0010719946419042517,,,,,1.9455167356959762,0.00032196899572273246,0.21042653501781605,0.00020633636427133548,61.86773510054473,0.0018940572420638852,,,,,,,,,17.179478789315088,0.0009487870215708115,,,,,,,,,,,,
Illmenite_03,,,,,,,18.556363761242913,0.0010835782961435274,,,,,1.9390113378945892,0.0002899970540713752,0.21659418995348653,0.0002223487030560411,62.2317267959592,0.0019386981241612015,,,,,,,,,17.056303914949805,0.0009734095092006134,,,,,,,,,,,,
Illmenite_03,,,,,,,18.71538990075884,0.0012217964886865333,,,,,1.9793067671324494,0.0003088873214138898,0.22365146344430084,0.0002315395343017924,61.4743926656083,0.00224221331326709,,,,,,,,,17.49590545963224,0.0010973826037557655,0.11135374342387794,0.00031175157909597005,,,,,,,,,,
Illmenite_03,,,,,,,18.2137857576239,0.0012551931724463846,,,,,1.9263621888131748,0.0003248915324825441,0.19889696095795661,0.00021142613600281095,62.722152955416156,0.002282559522646823,,,,,,,,,16.81070578947402,0.0011026999081379433,0.12809634771479625,0.00028161288704713105,,,,,,,,,,
Illmenite_03,,,,,,,18.207978858128225,0.0011219434610689701,,,,,1.8107973512294615,0.0002771870572044973,0.1942283813587822,0.00020622062538119032,63.29708720594437,0.0020293882980422675,,,,,,,,,16.38943295742064,0.000969453436422656,0.10047524591851743,0.00028915686338896584,,,,,,,,,,
Illmenite_03,,,,,,,19.13292298345679,0.001209787188338398,,,,,1.9076152430378497,0.0003231401225506973,0.2229875295360218,0.0002090808697171351,61.25592192806195,0.002220803942921863,,,,,,,,,17.359603477299714,0.0010841274873897636,0.12094883860766661,0.000287370059916697,,,,,,,,,,
Illmenite_04,,,,,,,18.115796252688323,0.000998686854945056,,,,,1.7776354702674417,0.0002748197109883008,0.19515685474518646,0.00020899909861214975,63.65328104226757,0.001760339652040766,,,,,,,,,16.25813038003148,0.0008728024723563513,,,,,,,,,,,,
Illmenite_04,,,,,,,18.78289811452072,0.001102522655188016,,,,,1.957759390937131,0.00031801496079656935,0.22646931713528165,0.00020748990540427756,61.54180977597923,0.0019519035507976328,,,,,,,,,17.49106340142765,0.0009726617824540597,,,,,,,,,,,,
Illmenite_04,,,,,,,18.544427378783087,0.0012209986067262526,,,,,1.8355133470507625,0.00031528237481828866,0.19235574612628412,0.00020420008256110647,63.031835927831516,0.0021691316820811072,,,,,,,,,16.258286160475073,0.0010302737495560166,0.13758143973328785,0.00027873700800960517,,,,,,,,,,
Illmenite_04,,,,,,,18.28713964755461,0.001148650971714237,,,,,1.888802594107436,0.0002793872377417196,0.20599034641530203,0.00021590381257465482,62.742982257969096,0.002073761753138322,,,,,,,,,16.73523109579266,0.0010050105367856441,0.13985405816090798,0.00029191112814386873,,,,,,,,,,
Illmenite_05,,,,,,,18.4551464359925,0.0011330239952051825,,,,,1.8501087612699634,0.0002902595518215639,0.20638057617523428,0.00020925170450817367,62.70887019518822,0.002054248926698995,,,,,,,,,16.66098832565935,0.001005102727057964,0.11850570571473121,0.00029663071710446325,,,,,,,,,,
Illmenite_05,,,,,,,18.8994175917008,0.0011636757487162033,,,,,1.8580464784906,0.00032241356238719185,0.21111374233622016,0.0002125648320612822,62.315707984918426,0.0020613560305748975,,,,,,,,,16.71571420255395,0.001003937404996848,,,,,,,,,,,,
Illmentite_01,,,,,,,19.26220755198481,0.001163212202345807,,,,,1.9166414417241266,0.0003139705998539528,0.21809000003976983,0.0002406050358156424,61.40489933547963,0.0020045514459305683,,,,,,,,,17.19816167077167,0.0009668799715789917,,,,,,,,,,,,
Illmentite_02,,,,,,,19.062195553098483,0.001108627377573558,,,,,1.9307233803109163,0.0003131197328618389,0.22010241000231587,0.00023650335548312375,61.43413848189792,0.001962076069139899,,,,,,,,,17.352840174690364,0.0009849048472938074,,,,,,,,,,,,
JK25_01,,,,,,,40.79263258754249,0.001268952421656869,,,,,,,,,58.877444427570566,0.0012777053158144125,,,,,0.3299229848869455,0.0002097310194932921,,,,,,,,,,,,,,,,
JK25_02,0.13458278618580508,0.0004395805035772931,,,,,40.5555041088582,0.0012962014494832589,,,,,,,,,58.95737478661318,0.0013280625945154597,,,,,0.35253831834281607,0.00021219047351609454,,,,,,,,,,,,,,,,
JK25_03,0.15880808144447509,0.00044095827384144185,,,,,40.25151729422103,0.0012576889522580349,,,,,,,,,59.13306120916067,0.0012933574011617535,,,,,0.4566134151738143,0.00021462437237911302,,,,,,,,,,,,,,,,
JK25_04,0.12287259623502106,0.0002251435523665414,,,,,40.59266650639415,0.0012465521554725968,,,,,,,,,58.93082797552012,0.0012522157781719567,,,,,0.3536329218506966,0.00021712715990676023,,,,,,,,,,,,,,,,
LRa01_grain_01,0.25780309682523805,0.0004217531615013153,,,,,42.23032470117684,0.0012653115912337994,,,,,,,,,57.40478874581704,0.0012728512446948887,,,,,0.06734181079714643,0.00020440454093762923,,,0.039741645383738956,0.0001209350319480532,,,,,,,,,,,,
LRa01_grain_02,1.084551887431751,0.00040792277642514717,0.10441724709471928,0.00013497404282153232,,,34.76729850465784,0.0011477032758543573,0.30533451286481367,0.0001419444808575927,,,,,,,61.04158657071898,0.0012848981996447892,,,,,2.2217147849870136,0.0003867781845911746,,,0.40524280091157816,0.00022949529844013727,0.06985369133331315,0.00021173230620263729,,,,,,,,,,
LRa01_grain_03,0.06710509124420333,0.00020477925911508007,,,,,36.387328194104654,0.0013036843995118232,,,,,,,,,60.364277805046164,0.0013976689648952886,,,,,,,,,3.0445587274830777,0.0003536656331044277,0.13673018212189872,0.0002139250473379365,,,,,,,,,,
LRa01_grain_04,0.20768644871853215,0.00041590322600403647,,,,,39.23928865612113,0.0012872351424983615,,,,,,,,,59.71203806257805,0.001321660123215955,,,,,0.47591094195012534,0.0002036762017323024,,,0.2919414199786967,0.0002333004028946296,0.07313447065344798,0.00010971084480089838,,,,,,,,,,
LRa01_grain_05,0.9903470369053362,0.00039961141115705645,0.059418743853590535,0.00013370887710797126,,,34.132322165742465,0.0011426280678378063,0.03801345917226129,0.0001375452766466908,0.7942093186351118,0.0004418740206580171,0.11350784633482738,0.00019700872633125958,,,61.535716613507184,0.0013034536211807694,,,,,1.7122163168980715,0.0003836841613926906,,,0.5893709686025062,0.00022316512531686335,0.034877530348650446,0.00021104961619479792,,,,,,,,,,
LRa01_grain_06,,,,,,,39.41920969228127,0.0011464564213478615,,,,,,,,,60.097377425781175,0.0011609203370784949,,,,,0.48341288193755755,0.00020028803033733813,,,,,,,,,,,,,,,,
LRa01_grain_07,0.22987768579157053,0.00038752322657660917,0.05879117225141424,0.00013071116313511817,,,34.64734003876503,0.0012492706024045813,,,,,0.2251291589250077,0.0001931614575102188,,,61.398316027526725,0.001371936424148776,,,,,0.3463713419331486,0.00019221624801700997,,,2.6368113909721265,0.00023752354692418716,0.45736318383498503,0.00021480555023364965,,,,,,,,,,
