Grain,Fe,Fe_se,O,O_se,Ti,Ti_se,Al,Al_se,Ba,Ba_se,Cr,Cr_se,Mn,Mn_se,P,P_se,Si,Si_se,V,V_se,Ca,Ca_se,Nb,Nb_se,W,W_se,K,K_se,Ni,Ni_se,S,S_se,Phase_Class,Cl,Cl_se,Mg,Mg_se,Zn,Zn_se,Sr,Sr_se
BRc02_grain_32,0.3533976704028638,1.1445321221254438e-05,0.6163238571541698,1.2597061839284534e-05,0.005819370871470708,2.260817413578942e-06,0.00716916718067981,3.944766967983345e-06,,,,,0.00107127934854587,1.9073586157071667e-06,,,0.014514642226845287,3.673169018309361e-06,0.0005191826329945138,2.090903892297304e-06,0.000658482124205824,1.330821783206338e-06,,,,,0.0005263480582243658,1.3833353546790675e-06,,,,,hematite,,,,,,,,
BRc02_grain_34,0.39608573216364024,1.2694763910877217e-05,0.5987608122633666,1.3063785635623035e-05,,,0.0005714215394067624,4.040423022903676e-06,,,,,,,,,0.004280193168221859,1.9591187624160877e-06,0.00030184086536441624,1.1008673523604026e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_35,0.377559334178417,1.2321391167113235e-05,0.6023031220205626,1.3104565527695418e-05,0.0008306295447353627,1.172840203045437e-06,0.0044189054376841215,4.10315300365044e-06,,,,,,,,,0.013075062997698571,3.941302531853423e-06,0.0012019839242625847,2.209017859970243e-06,0.0006109618966396492,1.4096506659242382e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_36,0.3882411473184881,1.2521503954204813e-05,0.5966952537158201,1.3271624312289846e-05,0.0006477841790438842,1.169011049914866e-06,0.005502345335811645,4.118563418188206e-06,,,,,,,,,0.006825488878788683,3.983028820163597e-06,0.0017023386906031446,2.1890894718209168e-06,0.00038564188144445176,1.3699084827190285e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_37,0.3701822859796298,1.1798449610231058e-05,0.6158920542571283,1.2261694231145527e-05,0.006104255092901011,2.234761288449066e-06,0.0011995062656203442,3.915519320270717e-06,,,,,,,,,0.0029426138389301655,1.8937921999768032e-06,0.003239243473064396,2.1133675946591563e-06,0.0004400410927260019,1.3333831775327287e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_46,0.38920598687988295,1.2739172266887232e-05,0.6011098791251287,1.329025404172776e-05,0.0005208159616889156,1.1875100226125543e-06,0.0015088197474610017,4.2103875104098904e-06,,,,,,,,,0.007654498285838534,4.0719315671644e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_47,0.39927534500232614,1.1882458585989663e-05,0.595931659891052,1.2061001755822327e-05,0.00039329627458818835,1.2002215216054759e-06,0.0010473217113957788,2.112882290752855e-06,,,,,,,,,0.0033523771206379126,2.056275634866884e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_48,0.35204819934281095,1.1654491723208813e-05,0.6074532509618621,1.2953076437695293e-05,0.0031889075231977173,2.2881823704955636e-06,0.013419826541535443,3.9845375269014596e-06,,,,,0.0009284036560358713,1.9819274857757764e-06,,,0.02110417236914831,3.7892591948959778e-06,0.00041137071669896503,1.0679510100151004e-06,0.0004472689153959564,1.3819027620354684e-06,,,,,0.0009985999733146758,1.390868226922278e-06,,,,,hematite,,,,,,,,
BRc02_grain_49,0.36377785007327745,1.1963624138039087e-05,0.6047395251165179,1.3016030748110186e-05,0.005777113596714948,2.3309916985849067e-06,0.007319778377995761,4.023952296203597e-06,,,,,0.0023255991363241362,2.014628287309526e-06,,,0.014605537911084892,3.8621420468252076e-06,,,0.0009858288682425677,1.3790145973470448e-06,,,,,0.00046876691984222487,1.4158193777952383e-06,,,,,hematite,,,,,,,,
BRc02_grain_50,0.36448992717128637,1.2282012763505522e-05,0.6043080733334568,1.3249022784022954e-05,0.005792175819390839,2.3209189178306276e-06,0.00733887453292575,4.1107459283700255e-06,,,,,0.0023283228791249767,2.0474738719913827e-06,,,0.0147560016664354,3.8494566294940475e-06,,,0.000986624597379798,1.3639670874643203e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_53,0.38610694299946596,1.2628029874836613e-05,0.6031248611792196,1.3012108535207858e-05,0.004485012833589148,2.315168205804038e-06,0.00159070585450529,4.05132317120949e-06,,,,,,,,,0.004692477133219957,1.9738913129514265e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_55,0.37685123601667175,1.2284953001746014e-05,0.6079481398531165,1.2873852566224633e-05,0.0035374507048728998,2.320609166097349e-06,0.0034762949243364425,3.9992065159548516e-06,,,,,,,,,0.006892250245876206,3.90874872939696e-06,0.0005338324440400902,1.0817319410250943e-06,0.00037524697868393677,1.372857086916885e-06,,,,,0.0003855488324022004,1.4175213337607613e-06,,,,,hematite,,,,,,,,
BRc02_grain_58,0.36384047923377877,1.204826028038778e-05,0.6124382948943791,1.2886789901919052e-05,0.0023705048034016354,1.1180949401456357e-06,0.00609228507168982,4.1006054315406485e-06,,,,,0.001685848157577526,1.994121638638809e-06,,,0.011479186901121641,3.8740578208793055e-06,0.0005866596293581044,1.0851920148410362e-06,0.0008948072670015907,1.3937301094797471e-06,,,,,0.000611934041691919,1.423578842065059e-06,,,,,hematite,,,,,,,,
BRc02_grain_60,0.365268645096216,1.206994773039479e-05,0.6128083559651656,1.2897734069127231e-05,0.003889030531008251,2.265743128734826e-06,0.004669864319010637,3.991587622552401e-06,,,,,0.0014745118172754524,1.9516681496836736e-06,,,0.01099824282522784,3.871170278786175e-06,0.0002932487701059727,1.0673420949274782e-06,0.0005981006759902978,1.3821273555597013e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_61,0.3821244370307127,1.2435872080651037e-05,0.6080798444241486,1.2858239468531706e-05,0.0010084358252961984,1.1454933095924731e-06,0.001669799745271437,4.078764884433303e-06,,,,,,,,,0.0053630342670614745,3.9024408511781126e-06,0.0010039010537481333,1.0556015012243281e-06,0.0007505476537614178,1.3573216160936704e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_62,0.3759523629671134,1.210700062718484e-05,0.6039112446654366,1.273524900489326e-05,0.002346708059343259,1.1998803689834864e-06,0.0015720393243689402,4.1054711549501585e-06,,,,,0.0011061564507716445,1.9974328970851352e-06,,,0.014163425543661566,3.824642199806295e-06,,,0.0006070887749069991,1.3944713815329093e-06,,,,,,,,,,,hematite,0.00034097421439764625,1.5595742961394335e-06,,,,,,
BRc02_grain_65,0.3108092929801518,1.0792496947536262e-05,0.6158824459148005,1.2799109407544924e-05,0.0015384601791411196,1.1070423109066045e-06,0.021918209409237128,3.97527072607131e-06,,,,,0.001123128412415253,1.9178230773151605e-06,,,0.032380140223686266,3.7577895090010383e-06,,,,,,,,,,,,,,,hematite,,,0.016348322880567992,4.4903437344206845e-06,,,,
BRc02_grain_67,0.3883017187307923,1.266961511386469e-05,0.6040095210230828,1.3056702495847587e-05,0.001786611220196128,1.1833995389657315e-06,0.0013551822951043183,4.141356870660008e-06,,,,,,,,,0.004245975285066247,1.9830956557035982e-06,0.0003009914457582919,1.0955038747130169e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_71,0.36868830682853493,1.2027559009329612e-05,0.620208880275487,1.250853912839268e-05,0.0011704223733708422,1.1252413180326747e-06,0.0020737441544875102,4.040496445539601e-06,,,,,,,,,0.0066217161573378395,3.7218836454500597e-06,0.000634334112590365,1.060514842572923e-06,,,,,,,0.0006025960981914878,1.3546951174131794e-06,,,,,hematite,,,,,,,,
BRc02_grain_73,0.3707276008949052,1.2870854613399102e-05,0.598125621931803,1.402378353663654e-05,0.008046210571914897,2.424567028447999e-06,0.005455270769350015,4.202522318683995e-06,,,,,0.0030260700632139892,2.047173791009215e-06,,,0.013044590631406113,4.066567381484809e-06,,,0.0010147798010106393,1.4449724744337228e-06,,,,,0.0005598553363961094,1.435319356112639e-06,,,,,hematite,,,,,,,,
BRc02_grain_74,0.34813059642066835,1.1096581137837232e-05,0.6343390385632889,1.1781380783410238e-05,0.0015205576733120472,1.0590690107486638e-06,0.004356471539797502,3.72442220944859e-06,,,,,,,,,0.010259106296763094,3.5772294708783573e-06,0.00055070787455716,1.0024760218459575e-06,0.0005576881710750159,1.2850087772094405e-06,,,,,0.0002858334605380022,1.3137823637465663e-06,,,,,hematite,,,,,,,,
BRc02_grain_78,0.38608420062193927,1.2643180152993752e-05,0.602584252081061,1.320973323774816e-05,0.005702349822717464,2.3119514171289327e-06,0.0017084381001061537,4.073692345176013e-06,,,,,,,,,0.0030600342463244713,1.9582093654735204e-06,0.0004789563927720259,2.167254505191816e-06,0.0003817687350795982,1.3833990123138306e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_79,0.38606783179139637,1.256073967332836e-05,0.6042380581048817,1.3212722324027456e-05,0.0007621112753605577,1.1514136856714353e-06,0.0019262255338580857,4.207713377981789e-06,,,,,,,,,0.006404361989875717,3.8700759536525626e-06,0.0002989233127505906,1.0919635094812898e-06,0.0003024879918769405,1.3817039706282997e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_80,0.37877441863006356,1.2257851108689792e-05,0.6022205762872077,1.3027473023331404e-05,0.0003173889235280724,1.169759323352833e-06,0.004966954656742314,4.110712227379529e-06,,,,,,,,,0.01139150554447359,3.910228949702775e-06,0.0012578321149585372,1.0818433044172255e-06,0.0006825007504351879,1.402622524286593e-06,,,,,0.00038882309259109256,1.4176770447976087e-06,,,,,hematite,,,,,,,,
BRc02_grain_82,0.3885622378046331,1.3091938486727444e-05,0.596054578017754,1.3740447348067182e-05,0.002031824324655342,1.1784931810257299e-06,0.005235301870875401,4.159635853002418e-06,,,,,,,,,0.007376459760897334,4.083449380548317e-06,0.000739598221184724,1.1248426943452276e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_83,0.3716950203794354,1.2313428591465907e-05,0.6093956246190518,1.31546090063493e-05,0.005060473156306798,2.2800543797332817e-06,0.002584247683639886,4.139152613899789e-06,,,,,0.001101319501496617,2.004852932470657e-06,,,0.008948387825855698,3.978423319382187e-06,,,0.0009068899528302804,1.369777216239466e-06,,,,,0.00030803688138345844,1.42270283127242e-06,,,,,hematite,,,,,,,,
BRc02_grain_84,0.35522643475729077,1.1475341271051909e-05,0.6145024365132828,1.2620139458665135e-05,0.004992864301059181,2.2327998976997377e-06,0.008412164825138653,3.984148707151422e-06,,,,,,,,,0.014277003208017149,3.854966130693078e-06,0.0008676288154604999,2.112621678422101e-06,0.0006631844572343777,1.3555110099905656e-06,,,,,0.001058283122516557,1.3960628683591892e-06,,,,,hematite,,,,,,,,
BRc02_grain_85,0.37068088791352577,1.156976488640465e-05,0.6192769991742123,1.1950257744838631e-05,0.0004937426562578722,1.0890680886895347e-06,,,,,,,,,,,0.009548370256003953,3.7832768688499372e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_87,0.3700864502364798,1.1402115822504613e-05,0.6256992319212963,1.1612447974692696e-05,,,,,,,,,,,,,0.004214317842223902,3.7205543541004706e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_88,0.3664033157993409,1.2485181470154657e-05,0.5983893522814729,1.3676119280784691e-05,0.005313598071296601,2.376045846061921e-06,0.009426143241480481,4.287258713704486e-06,,,,,0.001085307187518127,2.0779586352554785e-06,,,0.016651086825023503,4.078517564217015e-06,0.0007375951098236652,1.1263819718874632e-06,0.0005477270177065965,1.425724250529595e-06,,,,,0.0014458744663371401,1.4650042511673083e-06,,,,,hematite,,,,,,,,
BRc02_grain_89,0.342998673788364,1.2221844610802744e-05,0.6196198018563353,1.3399511456137887e-05,0.00992583277255767,2.217011366459163e-06,0.004725953312680786,3.940830562241148e-06,,,,,0.0007406875889558142,1.8956061134571396e-06,0.0033694432965618013,1.730000762600262e-06,0.008556506950914875,3.694340551847895e-06,0.0007406101639854079,2.0226758927544124e-06,0.009322490269644405,2.6459410279993572e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_90,0.3849703102584752,1.2405519214820078e-05,0.6069086890886544,1.265655038414543e-05,0.004430155808689594,2.314393900311079e-06,0.001126513053064807,4.0437887420282225e-06,,,,,,,,,0.0017268498776858141,1.9869478232779898e-06,0.000535401584951627,1.0630446597820612e-06,0.00030208032847851883,1.3503357880300257e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_91,0.36382328871605235,1.1737245103552468e-05,0.6147932974739296,1.2503231553249331e-05,0.001964129577579417,1.1109472449455474e-06,0.0032639759434730364,3.919170266261831e-06,,,,,,,,,0.014546816981038288,3.8607316597986275e-06,0.0005762285669898723,1.0455515181849203e-06,0.0007325384586444856,1.3251656733564583e-06,,,,,0.000299724282292847,1.3474237765422494e-06,,,,,hematite,,,,,,,,
BRc02_grain_92,0.388377052286182,1.2727349469642786e-05,0.6029106108494183,1.3033090032816785e-05,0.0026837782870068262,1.1687182592530602e-06,0.0018117371082272478,4.094231830991983e-06,,,,,,,,,0.0033756636569609406,1.9356059413111177e-06,,,0.000841157812204633,1.3798948795872254e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_93,0.3972546008705023,1.2766488484992915e-05,0.5969976623028515,1.303160985077837e-05,0.0011090223480223046,1.1742955661073658e-06,0.0016262895207656408,4.210979686510153e-06,,,,,,,,,0.0023386154801013016,2.07777714908019e-06,0.0006738094777570263,1.1151999184112282e-06,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_02,0.34768156119055765,1.1639416972053255e-05,0.6103913514467992,1.2773501435843886e-05,0.004058696036478475,2.278325798479993e-06,0.010848326673066502,4.022285393590349e-06,,,,,,,,,0.022218683333705476,3.821531493913932e-06,0.000702228512769091,2.15428377719534e-06,0.0010448146321352738,1.3515999039487433e-06,,,,,0.0030543381744884478,1.3947393471929711e-06,,,,,hematite,,,,,,,,
LRa01_grain_04,0.39240147626167704,1.303589841139897e-05,0.5971084823851213,1.3476792274824228e-05,0.0029261473404725608,2.4110056951467204e-06,0.0020767128243877105,4.21169368941142e-06,,,,,,,,,0.004755041357970899,2.0542981616293438e-06,0.0007321398303705997,1.1101840437881824e-06,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_05,0.3413320676442832,1.1691020339011154e-05,0.6153527468240595,1.2979681811643675e-05,0.005891351320388654,2.2364830042818395e-06,0.009906537500704445,4.011167754192494e-06,,,,,0.0011347736584350898,1.9529984158670103e-06,,,0.017122854140704583,3.835214934750008e-06,0.0003485709203786295,2.1289339150498474e-06,0.000593669606345414,1.3515216039541123e-06,,,,,0.0003814565341998306,1.3489154735554673e-06,,,,,hematite,,,0.00793597185050071,4.3755868148618635e-06,,,,
LRa01_grain_06,0.3941758192427988,1.1436725428468057e-05,0.6009900462290588,1.151211503735097e-05,,,,,,,,,,,,,0.004834134528142212,1.9948648401718055e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_08,0.35842050359385774,1.1920547807857944e-05,0.6151838461993625,1.2676441596124819e-05,0.0021763959419275236,1.1146102704926431e-06,0.008591560873392554,3.8900529597595975e-06,,,,,,,,,0.012806617724181572,3.7805892178002014e-06,0.0016941143539643214,2.090849778360544e-06,0.0005175175873279237,1.334764478486486e-06,,,,,0.0006094437259858723,1.3796146487610943e-06,,,,,hematite,,,,,,,,
LRa01_grain_09,0.37723815346193973,1.2556393628748989e-05,0.6036894966472561,1.3214192859964705e-05,0.0024179744957679725,1.1624362374695046e-06,0.005649013129736479,4.022758076942222e-06,,,,,,,,,0.009431838791761455,3.915049471180854e-06,0.00041830877906013557,1.0947615614361852e-06,0.0006095747202040144,1.3696517391385171e-06,,,,,0.0005456399742741059,1.4584544556922753e-06,,,,,hematite,,,,,,,,
LRa01_grain_11,0.35588660527115634,1.1732168564926466e-05,0.6149941902646804,1.2777406552431868e-05,0.0016722528311962942,1.141394807195276e-06,0.009990115295897608,4.011203670251007e-06,,,,,,,,,0.01551341285105748,3.7534260363990384e-06,0.0010462025256610377,1.069009089028447e-06,0.00044243998489135547,1.33232186818595e-06,,,,,0.0004547809754594301,1.367296444345594e-06,,,,,hematite,,,,,,,,
LRa01_grain_12,0.3697909766990591,1.2106967887316827e-05,0.6049151868089487,1.3046594461904859e-05,0.0018307189028570817,1.1636038353574445e-06,0.007842550766928738,3.975021609156455e-06,,,,,,,0.00038748700757484743,1.8094639118273522e-06,0.01291181378994848,3.968214540728678e-06,0.001484112953553399,2.1575506728144223e-06,0.00045071952632622114,1.365811288788174e-06,,,,,0.0003864335448035309,1.3588569051569631e-06,,,,,hematite,,,,,,,,
LRa01_grain_14,0.3622298058644698,1.2337124827658163e-05,0.611422089716334,1.3273880761247963e-05,0.005858715049268799,2.320834066730183e-06,0.00469671751853211,4.1288775573398815e-06,,,,,0.0015923093688358018,2.0375395817905857e-06,,,0.01191621279979258,3.896807588194659e-06,0.0007689269204720106,2.155567215209691e-06,0.0010542853651903663,1.3854785126428284e-06,,,,,0.00046093739710444657,1.4170542561547834e-06,,,,,hematite,,,,,,,,
LRa01_grain_16,0.39913097808649234,1.15140755562892e-05,0.6001965423003481,1.1559133185960669e-05,,,,,,,,,,,,,0.0006724796131594814,2.011296409635646e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_17,0.3986267723085695,1.537557284750097e-05,0.5959159440918265,1.5816027345046182e-05,0.0011026596377404845,2.342044493481985e-06,0.003575750353983025,4.071401734423145e-06,,,,,,,,,0.000778873607880531,4.014928020633146e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_18,0.3982727109789841,1.2634271568313833e-05,0.5975595230216463,1.2759590638450198e-05,0.0023287501344229316,1.1770816082702267e-06,,,,,,,0.0010758138649034047,2.0572326435241862e-06,,,,,0.0007302233057143903,1.098267400116193e-06,,,,,3.2978694328891455e-05,1.1634572369706147e-06,,,,,,,hematite,,,,,,,,
LRa01_grain_19,0.379106859101762,1.2519796380107726e-05,0.6008866764029241,1.3139299462388122e-05,0.0022546152363473702,1.175009978514302e-06,0.004121460543539934,4.245590621140011e-06,,,,,0.0008969932321259674,2.100955984169217e-06,,,0.011100567021772896,4.0042647098004e-06,0.0007861373824303488,1.1074934782040382e-06,0.0008466910790972756,1.3814784774649347e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_20,0.3521938720351611,1.1297318649457256e-05,0.6214216801017429,1.2068650579570964e-05,0.0017990770163136122,1.1023065765919921e-06,0.007987120069329891,3.851060205667176e-06,,,,,,,,,0.014322509504732753,3.8070327190746536e-06,0.0011866860539305154,2.0513915841424272e-06,0.0005742977345260176,1.32252868888858e-06,,,,,0.0005147574842631895,1.3363240137631752e-06,,,,,hematite,,,,,,,,
LRa01_grain_21,0.37369168273203635,1.2566429637105043e-05,0.6019577923486998,1.3451636620604386e-05,0.0046640284595763325,2.3392180319387334e-06,0.005779878866720085,4.097657260767885e-06,,,,,,,,,0.011527261952581814,3.8776719663990655e-06,0.0016186306436779384,2.17978362753387e-06,0.0007607249967077123,1.424004288972355e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_22,0.355011863012436,1.1823751689765385e-05,0.6089731531936969,1.3188818383151848e-05,0.008533477395539068,2.4039666268175524e-06,0.008425534629225446,4.071143528222745e-06,,,,,0.0014529790388868136,2.0790044038962933e-06,,,0.015741287401192794,4.020583045367333e-06,,,0.0009201426495772097,1.4185026516827628e-06,,,,,0.0009415626794456177,1.4199241432612732e-06,,,,,hematite,,,,,,,,
LRa01_grain_23,0.3837768529143365,1.252351573346395e-05,0.6019521972713072,1.3276934119114524e-05,0.0016652122640526787,1.1653978070849026e-06,0.0019297996508931487,4.135541436914502e-06,,,,,0.0035145259668208874,2.044834297501639e-06,,,0.006433209411110008,3.919216732005728e-06,0.0004219935858697917,1.063670757386205e-06,0.00030620893560982543,1.3630230541214841e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_25,0.36913210294364945,1.2520563269313913e-05,0.5751453128135416,1.3921657731396863e-05,0.0058008556993895365,2.323635304984902e-06,0.012010581443063155,4.15508774943555e-06,,,,,0.0011258963784369618,2.0548997648360884e-06,,,0.016369824975906652,4.013681402259518e-06,0.00072434731934438,2.232670423894347e-06,0.0003849166003525612,1.380099286110565e-06,,,,,0.0003961810615704192,1.482898468434166e-06,,,,,hematite,,,0.0189099807647454,4.636315318511529e-06,,,,
LRa01_grain_27,0.3598670872236748,1.2016244604383762e-05,0.6088081140796274,1.3025384943394377e-05,0.005880651143270378,2.2837732433116684e-06,0.007108259894142017,3.9997649953166535e-06,,,,,0.0012012177752004243,1.9869690023178904e-06,,,0.01504136956256194,3.841119883440709e-06,0.00035102526255750827,2.1613122955245745e-06,0.0007450187782439688,1.3328981220879995e-06,,,,,0.0009972562807214827,1.3833846792429885e-06,,,,,hematite,,,,,,,,
LRa01_grain_28,0.3881534028349033,1.2629836753832027e-05,0.5993398867879841,1.3214507378370662e-05,0.0003843488629998507,1.1820726312656367e-06,0.002497040704831841,4.082840667002076e-06,,,,,,,,,0.008641058442710675,4.108519364390343e-06,0.0006018510370810337,1.105500112571923e-06,0.0003824113294891152,1.393606378943701e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_30,0.3899181666225126,1.2967084567001869e-05,0.5940651419985795,1.3829247046315082e-05,0.0011216240727788093,1.2176789822889206e-06,0.004923357769307679,4.279627103807465e-06,,,,,0.0006917133433652391,2.103302521040435e-06,,,0.007881038364342008,4.114978744435102e-06,0.0006818670395647571,1.1340196649690451e-06,0.0003939050667161482,1.4343784052692835e-06,,,,,0.0003231857228332498,1.5040148528477925e-06,,,,,hematite,,,,,,,,
LRa01_grain_31,0.3588778973195057,1.2072471993450697e-05,0.6219709949813274,1.2948713724147256e-05,,,0.005834016424937593,4.167517407746637e-06,0.0002884812983365419,1.2107714837411874e-06,,,,,,,0.008841059359188443,3.8091685601115146e-06,,,0.0006035638437106085,1.3997569282998469e-06,,,,,,,,,0.00358398677299369,1.7206312127312383e-06,hematite,,,,,,,,
LRa01_grain_32,0.3652556782756915,1.2260006952803697e-05,0.6000062195127523,1.3424649068624029e-05,0.006077707739111088,2.3622231319870523e-06,0.007005539665892736,4.12748922084811e-06,,,,,0.0016948524336567947,2.078802286988843e-06,,,0.017096690325322825,4.023148643063224e-06,0.0005500023472822857,2.2408034289521497e-06,0.0010822901480187018,1.4172617675445127e-06,,,,,0.0007922498061340758,1.446650302715555e-06,,,,,hematite,0.00043876974613757044,1.6332417658369525e-06,,,,,,
LRa01_grain_33,0.3606738876550824,1.2103743017602605e-05,0.6002180173146424,1.3136270349336323e-05,0.006650660752003502,2.3410669862345513e-06,0.009214382395328588,3.950093293557228e-06,,,,,0.0009926218710130435,2.0240532602299026e-06,,,0.018889153596324034,3.9252137184018885e-06,0.0005312646502567659,2.1431922260024636e-06,0.0015895802766519905,1.3810482350708604e-06,,,,,0.0012404314886972682,1.3947122352344977e-06,,,,,hematite,,,,,,,,
LRa01_grain_34,0.38077444392210946,1.2639665204564431e-05,0.599330524168708,1.3456881291253398e-05,,,0.003550717292539762,4.171094693851831e-06,,,,,0.0015761603218036933,2.019997654612024e-06,,,0.012770931342768788,3.967421002952084e-06,0.0010299680909940385,1.0913183070389799e-06,0.0006181447591097745,1.399955366330094e-06,,,,,,,,,,,hematite,0.0003491101019664511,1.5830343181704437e-06,,,,,,
LRa01_grain_35,0.39750817425437934,1.2967617607103507e-05,0.6000204124393996,1.3139209216896768e-05,0.0005857147007314805,1.1765412281500694e-06,,,,,,,,,,,0.0018856986054895017,1.980092548378911e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_36,0.35539184849276734,1.2123730909637409e-05,0.6023553448867827,1.3343891334755887e-05,0.00519452806156456,2.322634200023085e-06,0.008879122684448125,4.134032526051972e-06,,,,,0.0017324684606712978,2.0418448488358044e-06,0.0005902904168382717,1.7887407812883257e-06,0.023178567966562053,3.88417927888167e-06,0.0009079662571630471,2.2535703445667378e-06,0.0013774405419964976,1.4102160376048913e-06,,,,,0.00039242223120612105,1.4171818459332574e-06,,,,,hematite,,,,,,,,
LRa01_grain_39,0.36172002282874294,1.1914847343461772e-05,0.6153183860390724,1.2743824425021989e-05,0.000564575581111286,1.1519119376331776e-06,0.008020652026950093,4.0220636304333e-06,,,,,,,0.0010680794910281162,1.7426581089814972e-06,0.006739357662492753,3.868795536974105e-06,0.000766931502641365,1.1002623550065287e-06,0.0024001189074719306,1.3707291628362525e-06,,,,,0.00030529667304622166,1.3674411128050007e-06,,,0.0030965792874427843,1.729116684832746e-06,hematite,,,,,,,,
LRa01_grain_40,0.3022054923990886,1.1027783488660444e-05,0.6310054821977845,1.2935039450148308e-05,0.008845264450463458,2.0855384308661916e-06,0.015692453598430953,3.588914951964779e-06,,,,,0.0013039536303935749,1.8382593825572997e-06,,,0.024371167581051362,3.5964432268047362e-06,0.0004299133659361748,1.942744661553691e-06,0.0005471187361696277,1.2241448545005085e-06,,,,,0.0005613857340417306,1.2920542285985879e-06,,,,,hematite,,,0.015037768306639995,4.112950011076342e-06,,,,
LRa01_grain_41,0.35302065921330816,1.1985596775938292e-05,0.6111909019919646,1.2944707383408546e-05,0.0006933921988764959,1.1472182216583315e-06,0.008155155287416699,4.084700210170361e-06,,,,,0.004608736898212378,2.0639219749309893e-06,0.0010696197208638221,1.7532374282467367e-06,0.018794146522695284,3.916449417463751e-06,0.0008878698669262839,1.0797858773245946e-06,0.0015795182997363118,1.3729728060493734e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_42,0.39550889706642195,1.3070620245923492e-05,0.5962386016217582,1.348538357822718e-05,0.0025314992668132594,1.1813349216680659e-06,0.002070394880596733,4.210547193895721e-06,,,,,,,,,0.0030958231164554717,2.0016786954354767e-06,,,,,,,,,0.0005547840479545762,1.4456238582275881e-06,,,,,hematite,,,,,,,,
LRa01_grain_43,0.3892870575723095,1.3568143419932458e-05,0.5752049627303415,1.4616964282228617e-05,0.004901720405731826,2.520896291112038e-06,0.008576182402407094,4.289573895186888e-06,,,,,0.0011261036592665338,2.14989215332106e-06,,,0.017985261790830667,4.2559201497616685e-06,0.0005117813416030344,1.1598523759113397e-06,0.0005697919047067704,1.4811107452091574e-06,,,,,0.0018371381928029597,1.4954069186270951e-06,,,,,hematite,,,,,,,,
LRa01_grain_46,0.38297848802853074,1.2623370223584563e-05,0.6019934521685834,1.321763220791059e-05,0.006128154294211003,2.3734752126003237e-06,0.004574026181553013,4.261297559112521e-06,,,,,,,,,0.000550200585699507,2.0043566763008206e-06,0.0007277518482546307,2.147018906716182e-06,,,,,,,,,,,,,hematite,0.0030479268931676534,1.5864196758231922e-06,,,,,,
LRa01_grain_47,0.3254255039595127,1.1209255215386135e-05,0.6418189538777587,1.232144339757269e-05,0.004180466015914646,2.0815716604801692e-06,0.010272310044568205,3.6578190138489424e-06,,,,,0.0007992332568869855,1.8042601044920465e-06,,,0.016119213977989943,3.5926351717709744e-06,0.00048591418557278993,1.9866720884773703e-06,0.0005480035162487019,1.2396689405556154e-06,,,,,0.0003504011655473748,1.2717664479636742e-06,,,,,hematite,,,,,,,,
LRa01_grain_48,0.3719550529419739,1.2074973372041673e-05,0.619381648250842,1.24306478396891e-05,,,0.00109632802172422,4.0381977500843605e-06,,,,,,,,,0.006024231795588151,3.813993417097175e-06,0.000523918290468722,1.0884768498239983e-06,,,,,,,,,,,0.0010188206994028765,1.7004594151503754e-06,hematite,,,,,,,,
