Hematite_370_01,,,,,,,,,,,,,
O,EDS,K series,29.52,0.16779,32.31,0.08,60.75,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.05,0.0003,0.09,0.02,0.1,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.59,0.00304,0.62,0.02,0.67,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.06,0.00057,0.06,0.01,0.04,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,71.17,0.66497,71.38,0.1,38.45,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.45,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_46,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.62,0.15698,30.28,0.08,59.4,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.03,0.00016,0.05,0.01,0.05,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.27,0.00138,0.28,0.01,0.32,,,,Forsterite,No,12/9/24 20:00
V,EDS,K series,0.05,0.00046,0.04,0.01,0.03,,,,V,Yes,
Fe,EDS,K series,71.57,0.66873,71.53,0.1,40.2,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.18,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_47,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.97,0.15894,31.61,0.08,60.42,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.25,0.00143,0.4,0.02,0.46,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.68,0.00353,0.72,0.02,0.78,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.28,0.00221,0.24,0.01,0.19,,,,Orthoclase,No,12/9/24 20:17
Ti,EDS,K series,0.35,0.00324,0.33,0.01,0.21,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,68.99,0.64465,69.29,0.1,37.94,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.6,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_48,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.16,0.15433,33.1,0.09,61.34,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.5,0.00282,0.77,0.02,0.85,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,3.45,0.01791,3.57,0.02,3.76,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.16,0.00135,0.14,0.01,0.1,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.87,0.00797,0.82,0.02,0.51,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.2,0.00197,0.2,0.02,0.11,,,,V,Yes,
Mn,EDS,K series,0.22,0.00211,0.23,0.02,0.13,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,61.6,0.5756,62.54,0.1,33.2,,,,Hematite,No,12/18/24 23:25
Total,,,,,101.36,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_49,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,34,0.19323,36.56,0.08,66.78,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.12,0.0007,0.19,0.01,0.21,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.91,0.00993,1.97,0.02,2.05,,,,Forsterite,No,12/9/24 20:00
Mn,EDS,K series,0.17,0.00165,0.18,0.02,0.1,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,57.84,0.54045,58.99,0.1,30.86,,,,Hematite,No,12/18/24 23:25
Total,,,,,97.9,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_50,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.66,0.15151,31.63,0.08,60.54,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.6,0.00338,0.94,0.02,1.06,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.93,0.01,2.02,0.02,2.2,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.04,0.00034,0.04,0.01,0.03,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.19,0.00164,0.17,0.01,0.13,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.66,0.0061,0.62,0.02,0.4,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.14,0.00137,0.13,0.02,0.08,,,,V,Yes,
Mn,EDS,K series,0.15,0.00145,0.16,0.02,0.09,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,64.04,0.5984,64.67,0.1,35.46,,,,Hematite,No,12/18/24 23:25
Total,,,,,100.38,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_51,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,24.74,0.14062,31.98,0.09,60.67,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.37,0.0021,0.59,0.02,0.66,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.18,0.00092,0.19,0.01,0.2,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,2.82,0.02598,2.63,0.02,1.67,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.5,0.00496,0.49,0.02,0.29,,,,V,Yes,
Mn,EDS,K series,0.31,0.00291,0.32,0.02,0.18,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,66.3,0.61949,66.87,0.1,36.33,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.07,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_52,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.56,0.15664,30.19,0.08,59.39,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.07,0.00041,0.12,0.02,0.14,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.26,0.00136,0.28,0.01,0.31,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.03,0.00026,0.03,0.01,0.02,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,71.24,0.66568,71.22,0.11,40.14,,,,Hematite,No,12/18/24 23:25
Total,,,,,101.83,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_53,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,21.48,0.12209,31.19,0.09,60.27,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.79,0.0045,1.24,0.02,1.42,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.33,0.00171,0.35,0.01,0.38,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.1,0.00088,0.09,0.01,0.07,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,4.72,0.04339,4.43,0.02,2.86,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.62,0.00625,0.62,0.02,0.37,,,,V,Yes,
Mn,EDS,K series,0.58,0.00553,0.61,0.02,0.35,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,61.08,0.57075,61.92,0.1,34.28,,,,Hematite,No,12/18/24 23:25
Total,,,,,100.45,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_54,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,24.01,0.13644,27.28,0.07,57.06,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.05,0.00026,0.08,0.01,0.09,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.16,0.00085,0.18,0.01,0.21,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.53,0.00484,0.48,0.01,0.34,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,70.88,0.6623,70.59,0.1,42.3,,,,Hematite,No,12/18/24 23:25
Total,,,,,98.6,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_55,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.87,0.14703,31.81,0.08,60.43,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.11,0.00061,0.17,0.02,0.19,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.21,0.00109,0.22,0.01,0.24,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,2.21,0.02031,2.05,0.02,1.3,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.19,0.00192,0.19,0.02,0.11,,,,V,Yes,
Mn,EDS,K series,0.2,0.00189,0.21,0.02,0.12,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,68.7,0.64194,69.09,0.1,37.6,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.74,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_56,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,40.55,0.23047,42.16,0.08,69.65,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.23,0.00129,0.35,0.02,0.35,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.04,0.0054,1.07,0.02,1.01,,,,Forsterite,No,12/9/24 20:00
Mn,EDS,K series,0.18,0.00169,0.19,0.02,0.09,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,59.59,0.55683,61.06,0.1,28.9,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.83,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_57,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.01,0.16489,33.26,0.08,61.94,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.27,0.00156,0.44,0.02,0.48,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.96,0.00497,1.01,0.02,1.07,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.09,0.00072,0.08,0.01,0.06,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.1,0.00088,0.09,0.01,0.07,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.75,0.00686,0.7,0.02,0.43,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.15,0.00143,0.16,0.02,0.09,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,66.64,0.62268,67.22,0.1,35.86,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.95,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_58,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,39.96,0.22712,44.95,0.09,67.29,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.64,0.00361,0.97,0.02,0.86,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,3.51,0.01818,3.58,0.02,3.05,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.08,0.00065,0.07,0.01,0.04,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.21,0.00178,0.18,0.01,0.11,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.21,0.00196,0.2,0.01,0.1,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.08,0.00078,0.08,0.01,0.04,,,,V,Yes,
Mn,EDS,K series,0.2,0.00188,0.21,0.02,0.09,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,64.56,0.60321,66.26,0.1,28.42,,,,Hematite,No,12/18/24 23:25
Total,,,,,116.5,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_59,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,20.49,0.11642,33.03,0.1,61.62,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.44,0.00251,0.69,0.02,0.76,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.22,0.00112,0.22,0.01,0.24,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.25,0.00216,0.22,0.01,0.16,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,7.31,0.0672,6.9,0.03,4.3,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.61,0.0061,0.61,0.02,0.36,,,,V,Yes,
Fe,EDS,K series,59.74,0.55818,60.92,0.1,32.56,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.59,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_60,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.79,0.16927,33.69,0.08,61.95,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.41,0.00231,0.64,0.02,0.7,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.52,0.0079,1.6,0.02,1.67,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.17,0.00149,0.15,0.01,0.11,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.22,0.00201,0.2,0.01,0.13,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.07,0.00072,0.07,0.01,0.04,,,,V,Yes,
Fe,EDS,K series,66.54,0.62176,67.2,0.1,35.39,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.56,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_61,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.43,0.16725,32.48,0.08,60.93,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.24,0.00138,0.39,0.02,0.43,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.02,0.00529,1.08,0.02,1.15,,,,Forsterite,No,12/9/24 20:00
S,EDS,K series,0.04,0.00032,0.04,0.01,0.04,,,,Pentlandite,No,12/9/24 20:09
Ca,EDS,K series,0.05,0.00046,0.05,0.01,0.03,,,,Diopside,No,12/9/24 20:18
Fe,EDS,K series,69.24,0.64695,69.6,0.1,37.41,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.64,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_62,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.03,0.16496,32.84,0.08,62.26,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.39,0.00218,0.61,0.02,0.69,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.97,0.00501,1.02,0.02,1.1,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.54,0.00464,0.47,0.01,0.36,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.05,0.00051,0.05,0.01,0.03,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.08,0.00076,0.07,0.01,0.04,,,,V,Yes,
Mn,EDS,K series,0.47,0.00441,0.49,0.02,0.27,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,64.28,0.60063,64.9,0.1,35.25,,,,Hematite,No,12/18/24 23:25
Total,,,,,100.45,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_63,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.58,0.15674,32.74,0.08,61.23,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.46,0.00258,0.72,0.02,0.8,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.51,0.00783,1.58,0.02,1.69,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,1.15,0.0106,1.08,0.02,0.67,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.13,0.00134,0.13,0.02,0.08,,,,V,Yes,
Mn,EDS,K series,0.3,0.00288,0.32,0.02,0.17,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,65.36,0.61075,66.01,0.1,35.37,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.57,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_64,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.04,0.14229,29.31,0.08,58.75,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.35,0.00196,0.55,0.02,0.66,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.11,0.00575,1.17,0.02,1.34,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.75,0.00686,0.69,0.02,0.46,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.13,0.00128,0.12,0.02,0.08,,,,V,Yes,
Mn,EDS,K series,0.21,0.00198,0.22,0.02,0.13,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,66.99,0.62593,67.19,0.1,38.58,,,,Hematite,No,12/18/24 23:25
Total,,,,,99.26,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_65,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,17.83,0.10132,35.27,0.12,62.62,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.08,0.00045,0.12,0.01,0.13,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.14,0.00075,0.15,0.01,0.15,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.23,0.00195,0.2,0.01,0.14,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,13.09,0.12036,12.45,0.04,7.38,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.61,0.00606,0.61,0.02,0.34,,,,V,Yes,
Mn,EDS,K series,0.76,0.00716,0.81,0.02,0.42,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,55.01,0.51403,56.67,0.1,28.82,,,,Hematite,No,12/18/24 23:25
Total,,,,,106.27,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_66,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,17.23,0.09791,36,0.12,63.42,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.6,0.00341,0.9,0.02,0.94,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.28,0.00147,0.28,0.01,0.29,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,14.49,0.13328,13.87,0.04,8.16,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.54,0.0054,0.55,0.02,0.31,,,,V,Yes,
Mn,EDS,K series,1.07,0.01011,1.15,0.02,0.59,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,50.29,0.46991,52.11,0.09,26.3,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.86,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_67,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.7,0.15173,30.57,0.08,59.77,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.42,0.00237,0.67,0.02,0.78,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.03,0.00533,1.09,0.02,1.21,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.52,0.00479,0.48,0.02,0.32,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.05,0.00054,0.05,0.01,0.03,,,,V,Yes,
Fe,EDS,K series,67.34,0.6292,67.64,0.1,37.89,,,,Hematite,No,12/18/24 23:25
Total,,,,,100.5,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_68,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.27,0.16067,31.18,0.08,60.37,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.04,0.00023,0.07,0.01,0.08,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.49,0.00255,0.52,0.01,0.57,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.2,0.0018,0.18,0.01,0.12,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,69.9,0.65317,70.06,0.1,38.86,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.01,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_69,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.19,0.16587,31.77,0.08,60.47,,,,Hematite,No,12/18/24 23:25
Si,EDS,K series,0.4,0.00206,0.42,0.01,0.46,,,,Forsterite,No,12/9/24 20:00
Fe,EDS,K series,71.53,0.66832,71.65,0.1,39.07,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.84,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_70,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.08,0.16527,32.37,0.08,60.82,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.32,0.00184,0.52,0.02,0.58,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.89,0.00461,0.94,0.02,1.01,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.19,0.0017,0.17,0.01,0.11,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.05,0.00048,0.05,0.01,0.03,,,,V,Yes,
Fe,EDS,K series,69.25,0.64708,69.61,0.1,37.46,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.66,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_71,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.89,0.16987,32.39,0.08,60.92,,,,Hematite,No,12/18/24 23:25
Si,EDS,K series,0.26,0.00134,0.27,0.01,0.29,,,,Forsterite,No,12/9/24 20:00
Fe,EDS,K series,71.81,0.67099,71.97,0.11,38.79,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.63,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_72,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.57,0.16239,31.37,0.08,60.13,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.03,0.00016,0.05,0.02,0.05,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.4,0.00208,0.43,0.02,0.47,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.12,0.00108,0.11,0.01,0.07,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,71.44,0.66753,71.54,0.11,39.29,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.49,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_73,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.04,0.15936,30.58,0.07,59.74,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.04,0.0002,0.06,0.02,0.07,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.22,0.00115,0.24,0.01,0.26,,,,Forsterite,No,12/9/24 20:00
Fe,EDS,K series,71.35,0.6667,71.35,0.1,39.93,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.22,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_74,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.66,0.16289,32.34,0.08,61.19,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.7,0.00394,1.1,0.02,1.24,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.09,0.00563,1.15,0.02,1.23,,,,Forsterite,No,12/9/24 20:00
S,EDS,K series,0.18,0.00131,0.18,0.01,0.17,,,,Pentlandite,No,12/9/24 20:09
Ti,EDS,K series,0.15,0.00135,0.14,0.01,0.09,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.12,0.0012,0.12,0.01,0.07,,,,V,Yes,
Fe,EDS,K series,65.88,0.61561,66.43,0.1,36.01,,,,Hematite,No,12/18/24 23:25
Total,,,,,101.45,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_75,,,,,,,,,,,,,
