Hematite_Elba_01,,,,,,,,,,,,,
Al,EDS,K series,0.09,0.0005,0.14,0.02,0.18,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.52,0.00268,0.55,0.01,0.66,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,67.28,0.61156,65.52,0.1,39.42,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,94.66,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_23,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.15,0.13845,29.83,0.08,59.63,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.63,0.00366,1.4,0.02,1.84,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,1.1,0.00622,1.71,0.02,2.03,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.36,0.01224,2.48,0.02,2.83,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.1,0.00082,0.09,0.01,0.07,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.09,0.00076,0.08,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.92,0.00842,0.87,0.02,0.58,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,58.26,0.52963,57.56,0.09,32.96,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,94.03,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_24,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.19,0.13866,27.93,0.07,59.53,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.46,0.00262,0.74,0.02,0.93,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.11,0.00577,1.18,0.02,1.43,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.04,0.0003,0.03,0.01,0.03,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.05,0.00041,0.04,0.01,0.04,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.22,0.00201,0.2,0.01,0.14,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.13,0.0013,0.13,0.01,0.08,,,,V,Yes,
Fe,EDS,K series,63.36,0.57593,61.92,0.1,37.81,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.17,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_25,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.74,0.11819,24.83,0.07,56.77,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.34,0.00192,0.54,0.02,0.74,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.08,0.00561,1.15,0.02,1.5,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.11,0.00091,0.1,0.01,0.09,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.08,0.0007,0.07,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.69,0.00633,0.64,0.02,0.49,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00079,0.08,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,63.22,0.57472,61.52,0.1,40.29,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,88.93,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_26,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.24,0.12969,27.56,0.07,58.86,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.46,0.00258,0.72,0.02,0.91,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.59,0.00822,1.67,0.02,2.03,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.23,0.00186,0.2,0.01,0.18,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.08,0.00065,0.07,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.79,0.00729,0.74,0.02,0.53,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.12,0.00124,0.12,0.01,0.08,,,,V,Yes,
Fe,EDS,K series,62.36,0.56683,61.04,0.1,37.35,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.12,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_27,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.43,0.13056,28.28,0.07,58.85,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.74,0.00429,1.65,0.02,2.26,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.84,0.00474,1.32,0.02,1.63,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.1,0.01087,2.21,0.02,2.62,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.07,0.00061,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.1,0.01012,1.04,0.02,0.72,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,57.61,0.52365,56.8,0.09,33.87,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.36,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_28,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.02,0.1241,27.53,0.07,58.74,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.56,0.00324,1.24,0.02,1.74,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.85,0.00484,1.33,0.02,1.69,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.42,0.01253,2.54,0.02,3.08,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.17,0.00132,0.15,0.01,0.13,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.08,0.00069,0.07,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.24,0.01145,1.18,0.02,0.84,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,55.9,0.50817,55.16,0.09,33.72,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,89.19,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_29,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.84,0.12324,26.6,0.07,58.29,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.39,0.0022,0.62,0.02,0.81,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.13,0.00586,1.19,0.02,1.49,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.11,0.00098,0.1,0.01,0.09,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.23,0.01132,1.15,0.02,0.84,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.18,0.00179,0.17,0.02,0.12,,,,V,Yes,
Fe,EDS,K series,62.56,0.56871,61.13,0.1,38.37,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.96,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_30,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,31.22,0.14336,28.74,0.07,59.83,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,2.76,0.0143,2.87,0.02,3.41,,,,Forsterite,No,12/9/2024 20:00
Ti,EDS,K series,0.04,0.00041,0.04,0.01,0.03,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,62.87,0.57148,61.6,0.1,36.73,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.26,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_31,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.69,0.13173,28.55,0.07,56.57,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,1.35,0.0078,2.97,0.03,3.88,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,1.19,0.00672,1.88,0.02,2.21,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.06,0.01067,2.2,0.02,2.48,,,,Forsterite,No,12/9/2024 20:00
Ti,EDS,K series,0.85,0.00782,0.8,0.02,0.53,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00079,0.08,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,61.31,0.55731,60.38,0.1,34.28,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,96.86,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_32,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.47,0.12157,24.92,0.07,57.01,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.44,0.0025,0.71,0.02,0.96,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.1,0.00573,1.18,0.02,1.53,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.06,0.0005,0.05,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.33,0.003,0.3,0.01,0.23,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.1,0.00103,0.1,0.01,0.07,,,,V,Yes,
Fe,EDS,K series,62.97,0.57243,61.27,0.1,40.15,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,88.53,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_33,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.71,0.14101,27.41,0.07,58.88,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.74,0.00385,0.79,0.02,0.96,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,67.1,0.60995,65.26,0.1,40.16,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.46,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_34,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.7,0.11801,26.66,0.07,57.81,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,1.11,0.00626,1.7,0.02,2.19,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,3.09,0.01604,3.23,0.02,3.99,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.67,0.0053,0.59,0.01,0.52,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.12,0.00106,0.11,0.01,0.1,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.78,0.00714,0.74,0.02,0.53,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.09,0.0009,0.09,0.01,0.06,,,,V,Yes,
Fe,EDS,K series,56.88,0.51708,56.01,0.09,34.8,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,89.12,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_35,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.09,0.13357,29.72,0.08,58.85,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,1.53,0.00883,3.23,0.03,4.22,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,1.44,0.00815,2.22,0.02,2.61,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,3.31,0.01716,3.48,0.02,3.93,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.05,0.00043,0.05,0.01,0.04,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.11,0.00093,0.1,0.01,0.08,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.92,0.00848,0.89,0.02,0.59,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,52.58,0.47793,52.34,0.09,29.69,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.03,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_36,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.05,0.13341,26.92,0.07,58.48,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.08,0.00044,0.13,0.01,0.16,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.27,0.00139,0.29,0.01,0.35,,,,Forsterite,No,12/9/2024 20:00
Ti,EDS,K series,0.74,0.00681,0.68,0.02,0.5,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,66.96,0.60865,65.1,0.1,40.51,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.12,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_37,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.39,0.1258,27.85,0.08,58.57,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.59,0.00343,1.32,0.02,1.83,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.87,0.00495,1.37,0.02,1.71,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.11,0.01091,2.22,0.02,2.66,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.05,0.00047,0.05,0.01,0.04,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.38,0.01265,1.3,0.02,0.91,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.09,0.00088,0.09,0.01,0.06,,,,V,Yes,
Fe,EDS,K series,57.65,0.52405,56.81,0.09,34.23,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.01,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_38,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.29,0.12992,26.79,0.07,58.66,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.58,0.00331,0.93,0.02,1.21,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.42,0.00736,1.5,0.02,1.87,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.07,0.00059,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.48,0.00438,0.44,0.01,0.32,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.07,0.00073,0.07,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,61.71,0.56092,60.32,0.1,37.84,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.11,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_39,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,33.03,0.15169,29.03,0.07,60.34,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.27,0.0014,0.29,0.01,0.34,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,67.81,0.61638,66.05,0.1,39.32,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,95.36,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_40,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.44,0.13977,27.13,0.07,58.73,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.04,0.00025,0.07,0.01,0.09,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.16,0.00083,0.17,0.01,0.21,,,,Forsterite,No,12/9/2024 20:00
Ti,EDS,K series,0.12,0.00111,0.11,0.01,0.08,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,67.9,0.61717,65.94,0.1,40.89,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.42,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_41,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,38.24,0.17559,33.13,0.07,66.26,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.29,0.00165,0.46,0.02,0.54,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.95,0.00493,0.99,0.02,1.13,,,,Forsterite,No,12/9/2024 20:00
P,EDS,K series,0.17,0.00138,0.23,0.01,0.24,,,,Chlorapatite,No,12/9/2024 20:13
Fe,EDS,K series,56.12,0.51017,55.56,0.09,31.84,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.36,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_42,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.56,0.11736,25.07,0.07,56.93,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.58,0.00327,0.92,0.02,1.24,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.45,0.00752,1.54,0.02,1.99,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.11,0.00096,0.1,0.01,0.09,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.96,0.00883,0.89,0.02,0.68,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,61.57,0.5597,60.06,0.1,39.08,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,88.58,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_43,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.33,0.13926,27.1,0.07,58.52,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.45,0.00235,0.48,0.01,0.59,,,,Forsterite,No,12/9/2024 20:00
Ti,EDS,K series,0.07,0.00064,0.06,0.01,0.05,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,67.96,0.61779,66.01,0.1,40.84,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.66,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_44,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.62,0.13601,27.39,0.07,58.9,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.35,0.00197,0.56,0.02,0.71,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.1,0.00569,1.16,0.02,1.42,,,,Forsterite,No,12/9/2024 20:00
P,EDS,K series,0.07,0.00057,0.1,0.01,0.11,,,,Chlorapatite,No,12/9/2024 20:13
Ca,EDS,K series,0.1,0.00089,0.09,0.01,0.08,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.22,0.00201,0.2,0.01,0.15,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.06,0.00059,0.06,0.01,0.04,,,,V,Yes,
Fe,EDS,K series,64.22,0.58377,62.67,0.1,38.6,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.22,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_45,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,36.65,0.16832,31.58,0.07,65.26,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.75,0.0039,0.78,0.01,0.92,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,57.96,0.5269,57.12,0.09,33.82,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,89.48,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_46,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.02,0.12866,26.78,0.07,58.41,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.45,0.00256,0.72,0.02,0.93,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.24,0.00641,1.31,0.02,1.62,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.09,0.00078,0.08,0.01,0.07,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.66,0.00609,0.62,0.02,0.45,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.11,0.0011,0.11,0.01,0.07,,,,V,Yes,
Fe,EDS,K series,63.01,0.57274,61.52,0.1,38.44,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.14,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_47,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.3,0.12534,26.7,0.07,57.62,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.51,0.00293,1.14,0.02,1.63,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.7,0.00398,1.11,0.02,1.42,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.96,0.01014,2.07,0.02,2.54,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.05,0.00039,0.04,0.01,0.04,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.09,0.00078,0.08,0.01,0.07,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.66,0.00604,0.62,0.02,0.44,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.07,0.00071,0.07,0.01,0.05,,,,V,Yes,
Mn,EDS,K series,0.23,0.00221,0.24,0.02,0.15,,,,MnO,No,12/9/2024 20:20
Fe,EDS,K series,59.42,0.54009,58.29,0.09,36.04,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.37,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_48,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,31.7,0.14559,27.95,0.07,59.46,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.18,0.00094,0.19,0.01,0.23,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,68.03,0.61843,66.14,0.1,40.31,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,94.29,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_49,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.8,0.13227,28.12,0.07,59.1,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.41,0.00237,0.93,0.02,1.28,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.67,0.0038,1.06,0.02,1.32,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.79,0.0093,1.89,0.02,2.26,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.09,0.00073,0.08,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.86,0.0079,0.81,0.02,0.57,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00085,0.08,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,59.73,0.54299,58.71,0.09,35.35,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.67,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_50,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,34.01,0.15616,30.15,0.07,61.22,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.49,0.00252,0.51,0.01,0.59,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.04,0.00035,0.04,0.01,0.03,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.14,0.00132,0.13,0.01,0.09,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,67.03,0.6093,65.46,0.1,38.07,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,96.3,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_51,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.46,0.12611,26.27,0.07,57.78,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.41,0.00233,0.66,0.02,0.86,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.15,0.00594,1.21,0.02,1.52,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.24,0.00194,0.21,0.01,0.19,,,,Orthoclase,No,12/9/2024 20:17
